user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
RLP0666,37.0,50.0,46.0,19.0,23.0,-15.9074666667,-20.0004533333,16,7,11,12,-18.15,-18.535,5,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-16.3948,
SJG1417,32.0,41.0,39.0,21.0,34.0,-14.5361333333,-20.65692,14,7,14,17,-16.456,-21.3984,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-11.1948,
NVA1748,41.0,38.0,14.0,44.0,38.0,-15.8913333333,-19.0942,18,5,9,18,-17.908,-17.9412,1,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-15.3548,
DES1474,36.0,35.0,15.0,13.0,30.0,-15.2137333333,-18.2288933333,16,6,13,13,-16.456,-18.7984,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-11.616,-8.7424,
MES0966,32.0,41.0,38.0,36.0,19.0,-16.9077333333,-22.8708266667,5,2,4,9,-17.424,-25.0736,3,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-5.808,-14.2512,
LJM0375,37.0,42.0,30.0,39.0,35.0,-16.1414,-21.61446,7,5,8,11,-18.15,-23.215,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-9.68,-22.192,
BGH1443,23.0,12.0,17.0,22.0,25.0,-17.0690666667,-20.7706933333,6,3,4,8,-19.36,-21.504,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-23.9496,
OCL1245,40.0,23.0,35.0,27.0,34.0,-15.3750666667,-20.3234266667,15,7,12,16,-16.94,-20.766,3,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-21.78,-14.962,
KDC0996,35.0,43.0,42.0,28.0,37.0,-16.456,-19.0584,12,4,7,10,-17.908,-17.6812,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-20.328,-18.1592,
BHG1947,39.0,43.0,18.0,15.0,33.0,-17.2142666667,-21.5603066667,14,4,7,14,-17.908,-21.8412,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-23.716,-22.8324,
KHG0205,37.0,45.0,22.0,43.0,20.0,-15.9881333333,-19.6090533333,17,7,11,12,-18.15,-18.015,5,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-16.3948,
MOS0359,18.0,40.0,37.0,41.0,23.0,0,0,0,0,0,0,0,0,0,-15.6816,-25.06224,0,0,2,3,-17.424,-26.6336,1,18,-8.228,-12.3892,
TRC1838,17.0,30.0,42.0,30.0,23.0,-14.4232,-20.2758133333,12,7,17,16,-13.552,-21.8128,4,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,9,-13.068,-29.9852,
QSS1380,36.0,36.0,21.0,45.0,21.0,-15.8429333333,-19.9287733333,13,5,13,20,-17.182,-21.3598,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-19.36,-26.184,
DJC0137,39.0,14.0,48.0,21.0,27.0,0,0,0,0,0,0,0,0,0,-11.858,-20.5162,2,2,2,1,-12.1,-21.11,0,18,-8.228,-17.0692,
RJM0409,37.0,42.0,47.0,21.0,23.0,0,0,0,0,0,0,0,0,0,-15.851,-17.7039,3,0,1,1,-19.118,-17.0102,0,18,-19.844,-17.4916,
CCM1401,13.0,21.0,11.0,14.0,26.0,-16.3753333333,-18.9644666667,17,7,11,17,-18.634,-17.6426,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-26.486,
IRM0766,16.0,45.0,16.0,33.0,30.0,-15.9074666667,-21.28312,6,3,6,10,-17.908,-22.6212,2,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-22.748,-18.3772,
JJC0259,21.0,12.0,33.0,16.0,27.0,-14.0118,-18.78102,11,5,9,11,-15.972,-18.3908,8,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-19.844,-14.8916,
EMR0269,15.0,17.0,37.0,27.0,26.0,-13.8908,-18.45812,11,5,9,11,-15.972,-17.8708,8,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-5.808,-10.0912,
HBH0988,36.0,37.0,41.0,22.0,32.0,-15.5525333333,-21.6602133333,5,3,7,5,-15.972,-23.0708,2,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-9.196,-19.4444,
TNB1616,33.0,38.0,10.0,43.0,29.0,-14.3748,-18.73572,16,7,14,18,-15.972,-17.6108,7,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,9,-16.94,-22.326,
MAB1340,33.0,28.0,37.0,42.0,33.0,-13.7778666667,-19.8710133333,6,4,9,7,-11.616,-21.7424,1,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-8.712,-23.4568,
JRS0674,17.0,28.0,40.0,18.0,40.0,-15.1008,-18.1944533333,9,3,7,9,-16.456,-18.0184,2,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-24.2,-17.26,
TDH1351,26.0,22.0,39.0,13.0,29.0,-13.9714666667,-20.9353866667,5,3,9,8,-13.552,-22.3328,1,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-8.712,-23.4568,
QJS1362,42.0,43.0,25.0,34.0,33.0,-15.73,-20.085,13,5,13,19,-17.182,-21.3598,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-19.36,-26.184,
CTP0071,24.0,22.0,16.0,40.0,21.0,0,0,0,0,0,0,0,0,0,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-20.328,-29.5992,
TTM0059,21.0,22.0,38.0,21.0,23.0,0,0,0,0,0,0,0,0,0,-15.004,-20.1756,3,1,2,1,-16.698,-19.3922,2,18,-6.292,-19.5988,
MSC0216,37.0,34.0,15.0,21.0,25.0,0,0,0,0,0,0,0,0,0,-15.0846666667,-17.6002,4,2,3,1,-15.488,-14.6032,1,18,-14.52,-12.228,
CCG1347,45.0,33.0,36.0,35.0,28.0,-13.6165333333,-20.06448,6,4,10,8,-11.616,-21.7424,1,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-8.712,-23.4568,
ARD0538,19.0,46.0,36.0,19.0,33.0,-11.8096,-18.47344,11,8,14,8,-9.922,-16.5458,1,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-7.744,-16.4016,
MLL0162,22.0,30.0,20.0,40.0,34.0,-16.0688,-20.81232,14,3,13,17,-17.424,-21.4336,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.328,-28.0392,
CRB0648,41.0,32.0,40.0,34.0,25.0,-15.9074666667,-21.3697866667,11,7,11,17,-16.94,-23.366,3,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-21.296,-24.6944,
EMB0902,19.0,19.0,43.0,18.0,25.0,-14.1973333333,-19.4096,6,3,7,8,-15.972,-21.5108,1,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-10.164,-18.6996,
CCT0142,28.0,17.0,22.0,19.0,27.0,0,0,0,0,0,0,0,0,0,-14.2434285714,-16.0065142857,6,3,4,1,-10.648,-13.1272,0,18,-8.712,-14.6168,
GFV1837,16.0,43.0,37.0,37.0,24.0,-14.2134666667,-20.09052,12,7,18,16,-13.552,-20.2528,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-13.068,-29.9852,
KCG0044,39.0,49.0,20.0,15.0,33.0,-13.4552,-17.54528,14,11,14,14,-12.1,-15.91,5,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-7.26,-10.534,
OHA1516,50.0,19.0,49.0,30.0,25.0,-16.6334666667,-20.41252,16,6,8,17,-18.392,-19.6488,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-16.456,-17.4984,
BAS1078,39.0,34.0,18.0,37.0,26.0,-16.0849333333,-19.3265733333,18,4,9,12,-17.424,-17.2736,4,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-17.424,-14.1536,
STH0135,47.0,26.0,17.0,34.0,33.0,0,0,0,0,0,0,0,0,0,-17.6176,-19.20464,3,0,1,4,-19.36,-20.464,1,18,-15.972,-10.0708,
CGF1056,21.0,29.0,44.0,34.0,34.0,-16.2946666667,-19.3732,17,6,12,16,-17.666,-18.6474,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-14.036,-16.7604,
MXM0184,34.0,17.0,40.0,44.0,28.0,0,0,0,0,0,0,0,0,0,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-19.36,-28.264,
JTK0784,46.0,38.0,37.0,48.0,22.0,-15.2218,-20.11202,9,6,9,12,-16.214,-21.3246,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.812,-32.3468,
JCB0544,43.0,28.0,10.0,44.0,24.0,-14.036,-19.4644,7,4,8,9,-14.52,-20.548,3,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-10.164,-21.8196,
YWF1562,35.0,44.0,31.0,42.0,27.0,-14.1650666667,-18.56776,10,7,9,12,-14.52,-16.908,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.876,-22.9164,
GRB1842,38.0,41.0,27.0,11.0,28.0,-14.2457333333,-20.5510266667,11,7,18,16,-13.552,-21.8128,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-13.068,-29.9852,
UCC0395,46.0,39.0,36.0,12.0,29.0,0,0,0,0,0,0,0,0,0,-13.915,-16.8535,3,2,2,2,-15.73,-16.237,0,18,-20.812,-13.1068,
AFL1759,41.0,35.0,25.0,14.0,33.0,-15.9397333333,-19.62896,17,5,9,18,-17.908,-18.9812,1,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-11.132,-15.3548,
BTN0147,33.0,42.0,43.0,42.0,36.0,-15.8752,-20.7186133333,14,3,14,17,-16.456,-21.1384,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-18.392,-19.6488,
DVM1290,36.0,16.0,50.0,38.0,23.0,-14.1650666667,-20.3010933333,13,7,16,12,-12.826,-22.1114,3,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-4.84,-8.756,
ATC1916,43.0,46.0,46.0,37.0,24.0,-14.762,-16.9298,19,9,14,14,-16.456,-15.6784,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-14.0764,
RLF0472,22.0,39.0,15.0,10.0,41.0,-13.6972,-17.74908,14,11,14,14,-12.1,-15.91,5,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-7.26,-10.534,
BGC0649,47.0,42.0,17.0,16.0,31.0,-15.7461333333,-21.6325866667,10,7,11,16,-16.698,-23.2922,3,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-21.296,-24.6944,
KAD0817,40.0,43.0,10.0,35.0,30.0,-16.1172,-21.71108,7,5,8,11,-18.15,-23.215,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-9.68,-22.192,
MBG1455,35.0,44.0,24.0,39.0,33.0,-16.0365333333,-19.86648,7,4,5,7,-17.908,-21.0612,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-23.9496,
GCH0470,16.0,43.0,18.0,23.0,36.0,-13.6004,-17.38156,14,11,14,14,-12.1,-15.91,5,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-7.26,-10.534,
GRR1428,33.0,20.0,34.0,29.0,21.0,-14.8749333333,-20.6215733333,15,7,13,18,-17.182,-20.8398,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-11.1948,
DCR1648,38.0,38.0,19.0,42.0,30.0,-14.278,-19.0182,18,12,16,20,-13.552,-16.6128,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-21.2292,
HJW1371,42.0,45.0,34.0,14.0,30.0,-15.6977333333,-20.4218266667,12,5,13,19,-17.182,-22.3998,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-19.36,-26.184,
KDC1240,44.0,20.0,36.0,46.0,28.0,-15.4234666667,-20.0088533333,16,8,12,17,-16.94,-19.466,3,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-21.78,-14.962,
GCD0194,46.0,37.0,22.0,44.0,33.0,-15.8268,-21.1718533333,11,7,11,16,-16.698,-23.2922,3,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-21.296,-24.6944,
ABM0890,33.0,46.0,14.0,20.0,35.0,-17.424,-20.3242666667,8,2,2,9,-18.876,-18.2364,2,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-5.324,-18.7836,
HPM0360,44.0,40.0,17.0,29.0,23.0,0,0,0,0,0,0,0,0,0,-17.061,-23.1429,1,1,1,0,-18.876,-24.2164,1,12,-22.748,-30.3372,
KAD0387,31.0,17.0,43.0,42.0,31.0,-15.7138666667,-20.5827466667,14,6,11,13,-16.698,-22.2522,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-31.7564,
XCC1786,45.0,38.0,19.0,38.0,26.0,-14.2296,-21.3261066667,5,3,8,7,-15.004,-23.8156,3,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.876,-29.1564,
LSM1228,30.0,25.0,16.0,49.0,27.0,-14.2538,-19.27082,8,5,10,11,-15.004,-20.9556,3,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-21.296,-23.1344,
JCP1478,38.0,18.0,42.0,14.0,26.0,-15.488,-18.2952,16,5,12,14,-16.94,-18.946,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-11.616,-8.7424,
LAF1938,31.0,34.0,45.0,28.0,26.0,-17.3594666667,-21.3792533333,14,4,7,15,-18.15,-21.915,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-23.716,-22.8324,
JLC1301,34.0,21.0,14.0,40.0,36.0,-17.0852,-19.8569466667,16,7,9,17,-18.392,-18.3488,4,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-21.296,-30.4144,
SQC1072,40.0,43.0,35.0,16.0,29.0,-15.9397333333,-19.6462933333,17,4,9,12,-17.182,-17.4598,3,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,15,-17.424,-14.1536,
GWH0961,35.0,38.0,42.0,26.0,32.0,-17.0045333333,-23.2470133333,4,2,4,8,-17.424,-25.0736,2,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,6,-5.808,-14.2512,
BAA0385,21.0,50.0,16.0,43.0,25.0,-15.1814666667,-20.4030533333,14,6,12,14,-16.456,-22.1784,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-31.7564,
ERM1590,45.0,37.0,30.0,15.0,25.0,-13.6326666667,-18.9774,16,10,16,16,-11.374,-16.2086,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.812,-17.7868,
GBO1324,17.0,21.0,18.0,39.0,28.0,-17.0852,-19.87428,16,7,9,18,-18.392,-18.3488,4,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-21.296,-30.4144,
DJH0253,24.0,39.0,20.0,27.0,25.0,0,0,0,0,0,0,0,0,0,-12.7453333333,-16.5401333333,3,2,2,1,-11.132,-17.4348,1,17,-11.132,-13.2748,
MAW0469,27.0,31.0,40.0,22.0,23.0,-13.8908,-17.49612,14,10,13,15,-12.1,-15.91,5,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-7.26,-10.534,
AXS0729,26.0,20.0,21.0,20.0,26.0,-15.4234666667,-18.0848533333,9,6,6,6,-17.424,-17.7936,2,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-11.616,-12.9024,
SLC1391,41.0,38.0,18.0,38.0,36.0,-16.1010666667,-18.4648266667,18,8,12,16,-18.392,-17.5688,5,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-26.486,
AJD1612,44.0,19.0,48.0,15.0,28.0,-14.6813333333,-19.3145333333,15,6,13,18,-16.456,-19.3184,8,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-16.94,-22.326,
DKG0161,23.0,38.0,36.0,25.0,31.0,-15.9397333333,-21.03296,13,3,14,17,-16.456,-22.4384,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.328,-28.0392,
AAG1136,41.0,42.0,19.0,33.0,35.0,-14.5442,-19.25538,11,4,8,13,-17.908,-17.9412,6,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-4.84,-23.316,
JDR0927,50.0,39.0,31.0,20.0,31.0,-17.424,-21.3816,9,1,6,10,-18.392,-21.9888,1,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-23.232,-24.2448,
CBS1856,39.0,47.0,20.0,30.0,24.0,-15.1008,-19.3037866667,14,7,13,18,-16.214,-21.3246,3,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-9.196,-14.2444,
TMM0292,43.0,19.0,43.0,15.0,37.0,-13.6810666667,-21.9214933333,6,4,9,6,-11.616,-22.7824,0,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-13.068,-14.9052,
KAW0642,43.0,35.0,24.0,38.0,27.0,-15.8590666667,-21.2856933333,11,7,11,17,-16.698,-23.2922,3,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-21.296,-24.6944,
DCF1479,39.0,33.0,10.0,35.0,34.0,-15.246,-17.8574,17,6,13,13,-16.94,-17.906,5,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-11.616,-8.7424,
CEW1960,33.0,18.0,28.0,19.0,38.0,-16.4882666667,-20.4549066667,15,6,11,19,-17.666,-20.2074,2,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,8,-17.424,-28.7136,
JAG0106,50.0,43.0,22.0,44.0,36.0,-13.552,-19.3168,7,4,9,8,-13.552,-20.2528,3,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-10.164,-21.8196,
SDR0388,40.0,20.0,33.0,44.0,37.0,0,0,0,0,0,0,0,0,0,-15.6816,-25.06224,0,0,2,3,-17.424,-26.6336,1,18,-19.36,-27.224,
WHG1669,30.0,39.0,27.0,19.0,32.0,-15.488,-21.0165333333,6,3,7,6,-17.424,-20.9136,4,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,9,-22.264,-16.6696,
PMB1928,39.0,17.0,23.0,21.0,38.0,-17.6337333333,-21.5842266667,14,3,6,14,-18.15,-21.915,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-23.716,-22.8324,
JDR1106,30.0,35.0,26.0,30.0,29.0,-15.6654666667,-19.2159866667,17,7,11,17,-18.15,-18.795,6,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-4.84,-20.716,
LAS0256,41.0,18.0,20.0,15.0,30.0,0,0,0,0,0,0,0,0,0,-10.9706666667,-11.6656,3,3,3,3,-10.648,-11.0472,1,2,-10.648,-10.5272,
TNH1048,20.0,37.0,21.0,16.0,26.0,-16.1656,-19.64584,16,6,13,17,-17.424,-18.8336,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-14.036,-16.7604,
IAM1913,42.0,41.0,49.0,43.0,34.0,-14.8426666667,-16.8504,19,9,14,13,-16.456,-15.6784,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-14.0764,
BGK0345,44.0,38.0,48.0,39.0,32.0,-15.2218,-20.34602,9,6,9,11,-16.214,-21.3246,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-20.812,-32.3468,
GKW0043,43.0,15.0,43.0,18.0,32.0,-14.278,-17.7182,14,10,13,14,-13.794,-16.4266,4,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,11,-7.26,-10.534,
ANC0027,50.0,30.0,18.0,46.0,26.0,0,0,0,0,0,0,0,0,0,-15.6493333333,-18.9857333333,2,0,1,1,-15.488,-16.6832,0,18,-15.488,-11.4832,
CRM0880,22.0,21.0,49.0,45.0,18.0,-14.6006666667,-17.9206,20,11,13,16,-16.698,-16.5322,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-18.876,-17.1964,
RXH1139,20.0,13.0,22.0,18.0,20.0,-15.4234666667,-20.7888533333,6,2,6,9,-17.424,-23.5136,3,-15.1953488372,-20.6511627907,37,20,39,41,-17.424,-22.4736,12,18,-22.264,-27.0696,
TJO0663,44.0,45.0,43.0,22.0,25.0,-15.9881333333,-19.9730533333,16,7,11,12,-18.15,-18.535,5,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-11.132,-16.3948,
WSE1363,35.0,30.0,38.0,35.0,20.0,-15.9397333333,-20.1316266667,13,5,12,20,-17.424,-21.4336,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-19.36,-26.184,
ANH1583,15.0,37.0,23.0,45.0,32.0,-13.6326666667,-18.4574,17,10,16,15,-11.374,-14.9086,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.812,-17.7868,
DOS0777,46.0,33.0,12.0,18.0,34.0,-18.0048,-18.9413866667,9,2,3,6,-19.36,-18.384,2,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-22.748,-13.1772,
DBS0048,43.0,43.0,26.0,45.0,26.0,-13.6004,-16.80956,15,11,14,15,-12.1,-15.65,5,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-7.26,-10.534,
LUH1376,16.0,30.0,20.0,37.0,35.0,-15.9397333333,-20.09696,13,5,12,19,-17.424,-21.4336,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-19.36,-26.184,
KIC0438,31.0,40.0,39.0,19.0,26.0,0,0,0,0,0,0,0,0,0,-14.036,-16.5004,3,1,2,2,-13.794,-15.9066,0,18,-12.1,-27.09,
RPM0125,18.0,13.0,43.0,38.0,24.0,-14.1812,-20.96468,8,4,11,13,-13.31,-23.299,0,-14.5361333333,-19.3291866667,76,42,75,76,-15.488,-19.2832,14,18,-17.908,-25.2212,
SJC1563,43.0,24.0,38.0,25.0,36.0,-14.8104,-19.3538933333,9,6,8,11,-14.52,-16.908,0,-14.84428,-19.726492,50,29,52,54,-15.004,-19.3956,8,18,-18.876,-22.9164,
SAF1261,32.0,38.0,25.0,36.0,27.0,-15.1330666667,-20.0936266667,16,8,13,17,-16.698,-19.3922,3,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-21.78,-14.962,
GEK1638,45.0,25.0,17.0,22.0,24.0,-14.4877333333,-19.4288266667,17,11,15,21,-16.456,-18.0184,4,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-8.228,-21.2292,
RHG0882,30.0,40.0,12.0,19.0,32.0,-14.2941333333,-18.2777866667,19,11,14,15,-15.972,-16.3108,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-18.876,-17.1964,
YBH0948,36.0,41.0,23.0,34.0,27.0,-14.036,-18.6670666667,8,4,8,10,-13.552,-16.6128,1,-15.500626087,-20.6300069565,51,30,51,54,-16.456,-22.1784,12,18,-18.392,-14.9688,
ACT1903,38.0,49.0,20.0,16.0,38.0,-14.7136,-17.27904,18,9,14,13,-16.456,-16.4584,2,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-18.876,-14.0764,
TME0887,47.0,38.0,37.0,18.0,30.0,-14.3264,-18.30496,19,11,14,15,-15.972,-16.3108,3,-15.617477707,-19.3226853503,89,39,59,90,-17.424,-17.7936,11,18,-18.876,-17.1964,
GSA1925,34.0,36.0,42.0,50.0,32.0,-17.3272,-20.98808,15,4,7,14,-18.15,-20.615,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-23.716,-22.8324,
TDR1930,36.0,20.0,11.0,36.0,28.0,-17.5853333333,-21.3094666667,15,4,6,15,-18.15,-20.615,5,-15.3153630573,-19.5319541401,84,33,63,80,-17.424,-19.3536,20,18,-23.716,-22.8324,
NKG0319,41.0,35.0,19.0,25.0,38.0,-16.94,-21.728,8,3,7,13,-18.634,-24.9226,1,-15.69128,-20.0350586667,71,35,60,78,-17.424,-20.9136,15,18,-16.456,-27.8984,
HSH1102,39.0,45.0,42.0,23.0,30.0,-15.5041333333,-19.28812,16,7,11,16,-17.666,-19.1674,6,-15.1889681529,-19.7418165605,81,40,67,87,-17.424,-18.8336,21,18,-4.84,-20.716,
VBK0007,42.0,41.0,35.0,44.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-11.132,-18.9948,
ARP1356,41.0,38.0,39.0,30.0,34.0,-15.8106666667,-20.1789333333,13,5,13,19,-17.182,-22.3998,4,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-19.36,-26.184,
MIC0916,41.0,40.0,41.0,19.0,22.0,-17.3998,-21.40022,9,1,6,11,-18.392,-21.9888,1,-15.4557333333,-19.40336,33,16,29,32,-16.456,-18.7984,6,18,-23.232,-24.2448,
MML0631,35.0,20.0,18.0,46.0,31.0,-16.1010666667,-21.2208266667,11,7,10,16,-16.94,-23.366,3,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,18,-21.296,-24.6944,
IBH1267,39.0,35.0,33.0,11.0,33.0,-15.1814666667,-20.54172,15,8,13,16,-16.698,-20.6922,3,-15.121975,-19.2528275,82,38,70,74,-16.698,-19.3922,17,18,-21.78,-14.962,
YLR1188,45.0,39.0,22.0,37.0,32.0,-15.3912,-18.3523466667,10,4,8,7,-14.52,-16.908,6,-15.7321043478,-19.5565982609,63,29,47,52,-17.424,-18.3136,20,18,-18.876,-11.9964,
JHR1580,39.0,16.0,22.0,40.0,28.0,-13.9714666667,-18.6473866667,17,10,15,16,-13.552,-15.5728,3,-15.68886,-20.186854,99,41,82,113,-17.424,-20.3936,26,18,-20.812,-17.7868,
CGV0671,11.0,21.0,38.0,26.0,27.0,-15.3266666667,-17.986,9,3,7,10,-16.456,-15.9384,2,-14.4877333333,-18.6834933333,34,14,27,36,-16.214,-17.9446,16,18,-24.2,-17.26,
HIS1394,36.0,43.0,39.0,17.0,27.0,-16.0204,-18.8042266667,17,8,12,17,-18.15,-17.495,4,-15.3554394904,-19.6899082803,77,35,66,81,-16.94,-20.246,25,12,-16.94,-26.486,
