user_id,O_Score,C_Score,E_Score,A_Score,N_Score,Team_CPB-I-mean,Team_CPB-O-mean,Users-less-mean-A,Users-less-mean-A and C,Users-less-mean-C,Users-High-mean-N,Team_CPB-I-median,Team_CPB-O-median,No-JobState-in-Team,Dpt-CPB-I-mean,Dpt_CPB-O-mean,Dpt-Less-A-mean,Dpt-Less-AC-mean,Dpt-less-C-mean,Dpt-High-N-mean,Dpt_CPB-I-median,Dpt_CPB-O-median,No-JobState-in-Dpt,Job State,Leader_CPB-I,Leader_CPB-O
KRD2100,34.0,43.0,13.0,31.0,24.0,-15.7784,-17.4304266667,11,4,5,7,-17.424,-16.7536,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-8.712,-14.0968,
JEH2847,39.0,29.0,11.0,22.0,32.0,-14.0198666667,-21.0888133333,11,7,17,17,-11.616,-22.0024,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-11.132,-23.6748,
EIH0064,34.0,42.0,23.0,14.0,33.0,-14.6168,-18.4628533333,9,3,8,6,-14.52,-17.948,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-18.876,-15.1164,
GST1100,37.0,18.0,23.0,19.0,27.0,-15.5202666667,-21.99704,5,1,6,6,-16.94,-23.886,3,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-19.36,-19.424,
TEC2300,41.0,37.0,16.0,20.0,29.0,-14.8588,-18.62332,18,11,14,14,-16.456,-18.0184,3,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,10,-20.812,-27.1468,
GTL3389,43.0,36.0,25.0,38.0,32.0,-15.2782666667,-19.2539066667,18,6,11,19,-16.698,-18.3522,1,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-16.456,-16.9784,
SKM1369,14.0,24.0,21.0,17.0,25.0,-16.2946666667,-20.0838666667,8,4,6,7,-18.392,-20.1688,0,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-18.876,-13.0364,
RKH1569,43.0,42.0,33.0,16.0,25.0,-15.3266666667,-21.314,11,8,13,15,-16.94,-23.106,7,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-21.296,-24.6944,
DWB3415,42.0,38.0,12.0,16.0,31.0,-15.4718666667,-22.91828,8,4,11,18,-16.456,-25.5584,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-19.844,-25.8116,
LNR0556,33.0,41.0,49.0,44.0,34.0,-14.52,-16.648,7,4,5,5,-15.488,-16.9432,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,12,-8.228,-12.3892,
RAH1514,31.0,36.0,20.0,19.0,35.0,-15.5364,-19.0726266667,19,9,12,16,-16.214,-17.6846,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-19.844,-15.9316,
SVM0077,17.0,21.0,44.0,10.0,32.0,-15.972,-19.1881333333,9,5,7,6,-17.424,-17.2736,3,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-21.296,-28.3344,
LMH3831,48.0,21.0,41.0,25.0,28.0,-10.406,-13.9634,3,2,3,2,-7.502,-10.6078,1,-14.9255135135,-18.5635567568,22,11,16,16,-16.456,-18.0184,1,18,-19.844,-26.3316,
TKM1539,33.0,41.0,23.0,10.0,31.0,-14.9798,-20.06422,9,5,11,7,-14.52,-21.588,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-9.68,-10.752,
DAH3324,36.0,23.0,41.0,19.0,28.0,-14.2134666667,-19.25852,18,9,15,14,-14.278,-18.3942,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-19.36,-15.784,
CMS0010,41.0,32.0,36.0,21.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,-10.164,-11.9396,
LOP1055,43.0,24.0,23.0,38.0,30.0,-17.4482,-18.91898,12,4,6,8,-19.36,-17.604,5,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-19.844,-19.0516,
NMC3998,18.0,18.0,40.0,21.0,32.0,-14.5831304348,-20.4768173913,10,4,11,12,-15.488,-22.4032,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-12.1,-22.41,
KLC3364,41.0,45.0,46.0,39.0,36.0,-14.6329333333,-19.9931066667,14,6,15,13,-15.246,-21.0294,4,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-17.908,-14.3012,
QMV2796,17.0,20.0,14.0,23.0,22.0,-15.3750666667,-20.02876,15,4,12,22,-17.908,-20.5412,1,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-19.36,-18.904,
KIC2314,10.0,24.0,33.0,18.0,30.0,-15.6170666667,-20.2758933333,15,6,13,14,-16.94,-19.986,2,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-10.164,-16.6196,
GFK3498,46.0,36.0,18.0,22.0,33.0,-14.7781333333,-20.41872,6,3,8,7,-14.52,-23.148,2,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-14.52,-23.668,
CNP1183,34.0,46.0,21.0,39.0,22.0,-14.5926,-18.67214,10,5,9,10,-17.182,-19.0198,3,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-17.424,-14.1536,
LPH3918,47.0,24.0,31.0,14.0,27.0,-13.431,-18.3959,11,7,12,8,-11.858,-16.6162,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-7.744,-10.1616,
SOH3595,22.0,30.0,46.0,35.0,32.0,-14.8104,-20.48056,9,5,10,9,-15.488,-21.8832,4,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-17.908,-25.7412,
SOM2865,15.0,38.0,38.0,23.0,35.0,-13.8746666667,-21.0272,11,8,18,17,-11.616,-22.0024,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-11.132,-23.6748,
JCS0380,46.0,33.0,15.0,23.0,32.0,-15.6816,-20.38224,13,5,11,14,-17.424,-21.1736,5,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-4.84,-17.076,
QGH0041,45.0,50.0,26.0,39.0,40.0,-14.8104,-20.42856,9,5,9,11,-16.698,-21.9922,2,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-18.392,-24.8488,
NRN2936,34.0,10.0,19.0,21.0,29.0,-15.4718666667,-20.3876133333,14,6,12,13,-17.908,-21.0612,5,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,7,-23.232,-25.2848,
QJO1715,36.0,42.0,20.0,44.0,27.0,-15.9397333333,-21.5702933333,6,3,6,8,-17.908,-24.1812,1,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-10.648,-24.0472,
RSG2931,40.0,37.0,45.0,36.0,35.0,-13.2293333333,-21.4024,9,7,16,16,-12.1,-22.93,5,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-21.78,-18.082,
GRL2886,43.0,46.0,26.0,43.0,31.0,-17.0206666667,-20.2359333333,16,4,10,15,-17.666,-19.1674,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-12.584,-24.6376,
NNB2730,44.0,42.0,40.0,41.0,28.0,-15.7784,-25.61176,1,0,3,3,-17.666,-26.4474,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-15.972,-25.1508,
MCW3493,25.0,24.0,21.0,15.0,25.0,-15.1653333333,-20.7794666667,6,2,7,8,-15.488,-23.4432,2,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-14.52,-23.668,
LAC0994,21.0,28.0,38.0,20.0,36.0,-13.1970666667,-20.97656,5,1,9,9,-11.132,-22.6348,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-23.8292,
CSB1660,35.0,42.0,38.0,23.0,29.0,-15.1976,-20.7893066667,12,6,12,17,-17.424,-22.4736,1,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-20.328,-17.1192,
IRC3952,50.0,15.0,20.0,37.0,29.0,-13.8424,-19.0066933333,15,6,15,18,-15.488,-20.0632,3,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-16.456,-15.9384,
DHS2419,37.0,17.0,38.0,37.0,40.0,-16.2946666667,-19.2865333333,7,2,5,7,-18.392,-21.2088,4,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-18.392,-24.3288,
DMJ1815,40.0,11.0,48.0,42.0,40.0,-14.6168,-19.8841866667,7,4,7,8,-15.488,-20.3232,2,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-6.776,-8.8264,
TTF2920,45.0,40.0,22.0,37.0,39.0,-13.1809333333,-21.3703066667,9,7,16,16,-12.1,-22.67,5,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-21.78,-18.082,
BSS3551,43.0,17.0,40.0,16.0,28.0,-15.972,-20.7828,7,2,6,6,-16.94,-22.326,2,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,18,-8.712,-14.6168,
SWK1436,31.0,43.0,23.0,34.0,31.0,-13.7456,-18.90784,6,2,5,4,-15.004,-19.1356,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.292,-17.5188,
DDW3361,26.0,50.0,42.0,21.0,28.0,-14.5522666667,-20.2805066667,13,6,15,14,-15.246,-22.5894,4,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-17.908,-14.3012,
JSM3633,19.0,38.0,23.0,39.0,29.0,-14.4232,-21.3331466667,12,8,18,12,-12.342,-23.2638,4,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-9.68,-24.792,
CHB3396,48.0,39.0,11.0,25.0,23.0,-15.2298666667,-19.46448,17,6,11,20,-16.698,-18.8722,1,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-16.456,-16.9784,
EAH1653,43.0,36.0,15.0,42.0,20.0,-15.2944,-20.4894933333,13,6,12,17,-17.424,-21.4336,1,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-20.328,-17.1192,
CTM1961,17.0,19.0,12.0,41.0,31.0,-14.036,-19.7417333333,8,4,9,5,-14.52,-18.988,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-6.776,-21.8264,
BGR1991,46.0,35.0,40.0,43.0,34.0,-14.3748,-18.29372,13,6,10,8,-14.278,-16.5742,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-12.1,-16.69,
MMW1927,40.0,41.0,34.0,35.0,34.0,-13.9392,-20.1975466667,5,2,7,8,-16.456,-22.1784,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-17.908,-22.6212,
IIM1947,39.0,41.0,21.0,42.0,32.0,-16.0688,-19.14832,7,3,7,6,-17.908,-21.0612,2,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-14.52,-20.028,
KCR0468,35.0,36.0,14.0,19.0,33.0,-14.8104,-18.34856,9,3,8,6,-14.52,-17.948,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-18.876,-15.1164,
KCH3224,19.0,34.0,39.0,21.0,33.0,-14.1051428571,-20.2729142857,7,4,7,10,-15.246,-20.5094,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-19.844,-17.4916,
MEC0781,39.0,36.0,39.0,20.0,24.0,-13.068,-18.9612,12,8,11,9,-13.31,-17.059,2,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,14,-9.196,-10.0844,
TJM3340,43.0,43.0,17.0,10.0,31.0,-13.8908,-19.31612,18,10,16,13,-12.342,-17.8038,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-19.36,-15.784,
CKM0405,46.0,32.0,46.0,26.0,19.0,0,0,0,0,0,0,0,0,0,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-9.196,-13.2044,
AEK3566,33.0,42.0,12.0,24.0,33.0,-13.4068,-17.76452,13,7,12,12,-13.068,-16.2052,4,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-8.712,-18.2568,
TAP0664,27.0,33.0,41.0,33.0,28.0,-13.7456,-17.8851733333,9,7,9,8,-11.616,-16.5424,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-11.616,-21.2224,
BAW1019,38.0,20.0,18.0,15.0,27.0,-15.488,-20.0892,9,4,10,8,-15.004,-21.7356,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-22.264,-30.1896,
HOE0301,46.0,37.0,19.0,23.0,29.0,-14.2538,-21.06482,9,5,9,16,-16.214,-22.8846,0,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-16.94,-19.206,
RTM0849,38.0,47.0,16.0,16.0,26.0,-14.0118,-21.17302,9,5,9,16,-16.214,-22.8846,0,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-16.94,-19.206,
EEH0965,36.0,39.0,17.0,41.0,36.0,-16.1817333333,-19.28676,14,5,10,14,-18.15,-21.135,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-8.228,-20.1892,
MKR2258,38.0,19.0,20.0,22.0,31.0,-14.1005333333,-18.28808,19,12,16,14,-13.552,-15.5728,3,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-8.712,-25.0168,
HUC1396,48.0,25.0,22.0,23.0,24.0,-16.3269333333,-20.1977066667,8,4,5,5,-17.424,-18.3136,1,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-20.812,-25.0668,
KAP2430,45.0,40.0,14.0,39.0,34.0,-14.5684,-19.28876,10,5,11,10,-13.068,-19.0652,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-8.712,-23.4568,
MME3399,48.0,12.0,33.0,27.0,43.0,-15.6654666667,-19.5626533333,17,5,10,19,-17.182,-18.4998,1,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-16.456,-16.9784,
RMO2439,37.0,42.0,41.0,14.0,29.0,-14.52,-19.924,9,5,11,11,-13.068,-20.3652,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-8.712,-23.4568,
AJC0722,40.0,26.0,21.0,29.0,23.0,-14.8104,-21.78056,5,3,7,9,-15.972,-24.1108,0,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-21.78,-26.402,
MBA2092,36.0,44.0,37.0,22.0,33.0,-15.7461333333,-17.7325866667,10,4,5,6,-17.424,-16.7536,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-8.712,-14.0968,
PRH2431,35.0,24.0,41.0,27.0,28.0,-14.9556,-19.71884,9,4,10,11,-15.972,-21.2508,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-8.712,-23.4568,
SAT3766,25.0,29.0,36.0,45.0,27.0,-14.8426666667,-18.4970666667,16,10,15,12,-15.73,-17.537,0,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-18.876,-21.3564,
CMS1900,41.0,23.0,50.0,50.0,32.0,-14.8588,-22.39332,6,3,9,11,-16.456,-24.7784,3,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-10.648,-26.6472,
ESB2888,21.0,37.0,45.0,17.0,28.0,-17.1658666667,-20.73088,15,4,10,16,-17.666,-20.7274,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-12.584,-24.6376,
HNV3655,40.0,16.0,32.0,19.0,33.0,-14.7781333333,-21.7880533333,11,7,17,11,-13.552,-23.8928,4,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-9.68,-24.792,
NHN0711,43.0,14.0,24.0,19.0,31.0,-14.8588,-19.89732,9,5,11,6,-15.004,-21.2156,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,3,-17.908,-25.7412,
QYG1180,20.0,36.0,27.0,34.0,29.0,-14.8346,-18.87594,10,5,9,10,-17.182,-19.0198,3,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-17.424,-14.1536,
ABS0677,44.0,45.0,32.0,47.0,24.0,-16.5528,-19.3652533333,8,4,6,7,-15.972,-15.7908,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-8.228,-12.9092,
JNW2037,40.0,36.0,42.0,10.0,36.0,-17.1336,-18.7797066667,9,2,4,8,-17.908,-17.9412,2,-15.7682105263,-19.5556701754,60,23,43,60,-17.424,-18.8336,7,18,-22.264,-14.5896,
MAL2345,39.0,35.0,44.0,43.0,31.0,-16.3108,-20.5394533333,16,6,9,18,-18.15,-18.535,3,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-7.26,-12.094,
KCL2310,19.0,17.0,37.0,14.0,35.0,-15.1814666667,-18.82572,18,10,13,13,-16.698,-18.0922,4,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-20.812,-27.1468,
ELW1413,16.0,20.0,45.0,30.0,24.0,-15.3589333333,-16.95584,9,5,7,8,-15.972,-15.2708,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-10.164,-21.2996,
QKP3927,26.0,10.0,16.0,41.0,25.0,-13.7698,-17.79722,12,8,12,8,-12.342,-15.9838,2,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-7.744,-10.1616,
HMT1024,24.0,20.0,20.0,21.0,23.0,-13.9714666667,-18.6993866667,15,7,15,13,-15.004,-19.6556,1,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-18.876,-17.1964,
AHP0154,33.0,42.0,10.0,40.0,26.0,-16.8754666667,-20.6076533333,7,3,4,11,-17.908,-23.1412,0,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-11.132,-15.3548,
JDC3713,36.0,42.0,28.0,39.0,30.0,-15.5848,-20.56072,14,4,10,10,-17.424,-20.9136,1,-15.1960634921,-19.8654941799,96,42,81,84,-16.456,-20.0984,16,18,-6.776,-17.6664,
DNB3545,14.0,20.0,17.0,49.0,27.0,-15.8752,-19.60928,8,3,6,6,-16.94,-18.166,1,-14.8681403509,-20.9232912281,50,22,51,63,-16.214,-22.1046,12,6,-8.712,-14.6168,
NJH0196,46.0,40.0,13.0,43.0,41.0,-14.2538,-20.62282,9,6,10,7,-15.246,-21.8094,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-14.52,-16.388,
CBC0952,18.0,23.0,24.0,13.0,32.0,-16.4398666667,-19.8508133333,13,4,9,14,-18.392,-21.2088,3,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-8.228,-20.1892,
DMA3455,30.0,26.0,47.0,45.0,34.0,-15.4718666667,-19.01828,17,8,14,16,-16.698,-17.3122,2,-14.7453544974,-19.2933375661,99,50,92,105,-15.488,-18.2432,11,18,-14.52,-27.308,
TCG1262,35.0,50.0,13.0,39.0,26.0,-14.6490666667,-18.8540266667,7,3,9,8,-12.1,-20.33,2,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-9.196,-10.0844,
EGB3624,42.0,37.0,18.0,22.0,33.0,-15.8026,-21.82314,7,2,7,6,-17.182,-23.4398,0,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-19.36,-24.624,
JDH0295,42.0,28.0,39.0,16.0,33.0,0,0,0,0,0,0,0,0,0,-15.972,-19.4308,4,3,4,3,-14.52,-17.948,0,18,-20.812,-17.7868,
PHB0124,41.0,38.0,22.0,18.0,30.0,-16.1656,-20.29584,9,5,9,12,-17.666,-22.0274,4,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-10.648,-25.0872,
ADB3853,33.0,41.0,42.0,42.0,27.0,-15.1976,-19.8879733333,8,3,7,8,-18.392,-20.1688,2,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-13.068,-25.3052,
NMP3872,25.0,19.0,35.0,12.0,26.0,-14.0682666667,-19.5089066667,8,5,9,9,-12.584,-18.3976,2,-14.1124210526,-19.032477193,62,38,67,52,-12.584,-17.6176,14,18,-21.78,-14.962,
WBM1045,43.0,47.0,39.0,19.0,31.0,-16.8916,-19.24324,11,4,7,8,-18.876,-18.2364,5,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-19.844,-19.0516,
DEF0998,41.0,35.0,38.0,41.0,36.0,-14.0844,-19.08916,11,8,11,9,-13.31,-18.619,2,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-8.228,-23.8292,
CRP2489,24.0,20.0,38.0,18.0,23.0,-13.552,-20.9114666667,5,5,9,9,-11.616,-22.7824,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-17.424,-22.9936,
HAG3665,10.0,19.0,38.0,44.0,25.0,-15.7058,-19.92162,10,6,8,10,-17.182,-20.5798,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-17.908,-26.7812,
DLW2729,39.0,22.0,19.0,40.0,29.0,-16.7464,-25.95896,1,0,2,3,-17.908,-26.7812,0,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,16,-15.972,-25.1508,
CSM2819,14.0,43.0,20.0,20.0,36.0,-15.004,-19.9676,15,5,13,21,-17.908,-20.5412,1,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-19.36,-18.904,
JCH2963,44.0,35.0,23.0,21.0,37.0,-15.0685333333,-20.2646133333,14,7,13,12,-17.908,-21.0612,6,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-23.232,-25.2848,
HGD1664,23.0,16.0,37.0,10.0,31.0,-15.6170666667,-21.14256,12,5,11,16,-17.424,-22.4736,1,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-20.328,-17.1192,
STJ2043,35.0,37.0,20.0,26.0,37.0,-15.7138666667,-21.7787466667,6,1,5,7,-17.424,-24.0336,1,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-15.488,-23.4432,
MJF0334,26.0,17.0,40.0,18.0,31.0,-15.6332,-20.73148,13,6,11,16,-16.94,-22.586,1,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-22.264,-30.1896,
BKA0175,45.0,23.0,11.0,48.0,39.0,-16.4318,-20.16902,10,4,8,10,-18.634,-21.2826,3,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-8.228,-17.0692,
TAP1086,36.0,11.0,28.0,24.0,32.0,-14.1973333333,-22.2176,6,3,8,7,-15.004,-25.3756,1,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-10.164,-12.9796,
CSR3140,36.0,39.0,18.0,45.0,33.0,-12.8098666667,-18.0158133333,9,6,10,7,-9.68,-16.472,1,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,12,-9.68,-25.312,
BAH1259,41.0,47.0,14.0,14.0,24.0,-14.7458666667,-19.7502133333,6,3,9,8,-12.1,-21.37,2,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-9.196,-10.0844,
TCP2520,25.0,22.0,47.0,14.0,27.0,-16.3834,-20.83026,8,3,8,8,-18.15,-22.955,0,-15.1524118993,-19.2582050343,240,122,203,228,-16.456,-18.5384,36,18,-22.748,-18.8972,
CGG2688,38.0,30.0,46.0,20.0,38.0,-16.8754666667,-18.66632,9,4,5,7,-18.876,-16.6764,2,-15.8621349693,-20.013001227,80,35,63,91,-17.424,-20.9136,12,18,-20.328,-16.5992,
SJD3032,42.0,41.0,13.0,20.0,33.0,-13.5842666667,-18.9453066667,8,4,8,10,-14.52,-17.948,3,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-6.292,-11.2788,
MQM1638,16.0,30.0,44.0,39.0,27.0,-16.5366666667,-20.0536666667,17,6,9,15,-18.15,-19.055,3,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-19.844,-14.3716,
BKM3410,43.0,46.0,12.0,13.0,22.0,-15.1169333333,-19.63804,17,6,11,20,-16.698,-18.8722,1,-15.1422857143,-19.6317396825,100,48,80,96,-16.94,-19.206,16,18,-16.456,-16.9784,
NJS2657,44.0,50.0,23.0,15.0,31.0,-15.8026,-20.18514,9,4,8,12,-16.698,-22.7722,2,-14.7237894737,-19.6058453089,223,122,216,203,-15.488,-19.2832,52,18,-14.52,-23.148,
KMB3781,17.0,28.0,13.0,42.0,25.0,-15.8913333333,-21.0875333333,13,5,12,14,-16.698,-24.0722,0,-15.6032380952,-20.6967555556,82,35,74,94,-17.424,-22.4736,15,18,-17.908,-13.2612,
WJW3627,21.0,26.0,36.0,25.0,26.0,-16.0688,-21.82632,7,1,6,7,-17.424,-23.5136,0,-15.085989071,-20.0769967213,178,82,164,192,-16.94,-20.766,27,18,-19.36,-24.624,
BMM0462,43.0,19.0,39.0,23.0,30.0,-15.5606,-21.07334,8,4,8,11,-17.666,-23.3274,2,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-18.392,-24.8488,
NIR3987,38.0,36.0,21.0,29.0,26.0,-14.2043478261,-20.1804347826,10,5,12,13,-14.036,-21.9604,3,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-12.1,-22.41,
AEW1442,31.0,43.0,40.0,17.0,23.0,-13.7456,-19.79184,5,2,5,5,-15.004,-19.9156,1,-15.0006773455,-19.3487743707,237,116,191,226,-16.456,-18.0184,37,18,-6.292,-17.5188,
IKM1808,37.0,36.0,21.0,30.0,29.0,-13.8101333333,-20.0541866667,7,4,8,9,-14.52,-21.068,2,-14.597202454,-20.0100711656,81,42,80,76,-15.488,-20.3232,20,18,-6.776,-8.8264,
KJS1940,43.0,26.0,21.0,34.0,24.0,-16.5528,-19.5732533333,7,3,6,7,-17.908,-21.0612,2,-15.0693251534,-19.7425153374,80,39,75,88,-16.456,-20.6184,17,18,-14.52,-20.028,
DLM2440,35.0,42.0,10.0,14.0,30.0,-14.52,-19.924,9,5,11,10,-13.068,-20.3652,1,-15.2161643836,-19.6182009132,112,49,99,116,-16.94,-19.206,24,18,-8.712,-23.4568,
IKK3333,40.0,25.0,22.0,17.0,31.0,-14.1812,-19.2833466667,18,9,15,13,-14.278,-18.3942,4,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-19.36,-15.784,
MKJ1574,26.0,22.0,21.0,17.0,26.0,-15.6493333333,-21.3950666667,11,7,12,15,-17.424,-23.2536,7,-14.9136713092,-20.0452122563,171,94,173,180,-15.972,-20.9908,36,18,-21.296,-24.6944,
